2024-07-14 15:38:40,099 [Worker-5: Loading available Gradle versions] INFO  o.e.b.c.i.u.g.PublishedGradleVersions - Gradle version information cache is out-of-date. Trying to update.
2024-07-14 15:40:45,162 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-build-api-1.2.0.jar
2024-07-14 15:40:45,162 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-cipher-2.0.jar
2024-07-14 15:40:45,163 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-classworlds-2.8.0.jar
2024-07-14 15:40:45,164 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-component-annotations-2.1.0.jar
2024-07-14 15:40:45,164 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-interpolation-1.27.jar
2024-07-14 15:40:45,164 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-sec-dispatcher-2.0.jar
2024-07-14 15:40:45,165 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\plexus-utils-3.5.1.jar
2024-07-14 15:40:45,165 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-file-3.5.3.jar
2024-07-14 15:40:45,165 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-http-3.5.3.jar
2024-07-14 15:40:45,166 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-http-shared-3.5.3.jar
2024-07-14 15:40:45,166 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.eclipse.m2e.maven.runtime_3.9.700.20240602-2313\jars\wagon-provider-api-3.5.3.jar
2024-07-14 15:40:45,168 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava_33.2.0.jre [16])
2024-07-14 15:40:45,168 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\com.google.guava_33.2.0.jre.jar
2024-07-14 15:40:45,168 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=slf4j.api_2.0.13 [1010])
2024-07-14 15:40:45,169 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\slf4j.api_2.0.13.jar
2024-07-14 15:40:45,169 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=jakarta.inject.jakarta.inject-api_1.0.5 [33])
2024-07-14 15:40:45,169 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\jakarta.inject.jakarta.inject-api_1.0.5.jar
2024-07-14 15:40:45,169 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=javax.annotation_1.3.5.v20200909-1856 [44])
2024-07-14 15:40:45,169 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\javax.annotation_1.3.5.v20200909-1856.jar
2024-07-14 15:40:45,169 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.cli_1.8.0 [78])
2024-07-14 15:40:45,170 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.apache.commons.cli_1.8.0.jar
2024-07-14 15:40:45,170 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.commons-codec_1.16.0 [81])
2024-07-14 15:40:45,170 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.apache.commons.commons-codec_1.16.0.jar
2024-07-14 15:40:45,170 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=org.apache.commons.lang3_3.14.0 [89])
2024-07-14 15:40:45,170 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\org.apache.commons.lang3_3.14.0.jar
2024-07-14 15:40:45,170 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2024-07-14 15:40:45,170 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Eclipse\plugins\com.google.guava.failureaccess_1.0.2.jar
2024-07-14 15:40:45,180 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\ABHISH~1\AppData\Local\Temp\m2e-archetypeGenerator13612088853090113004":
2024-07-14 15:40:45,184 [Worker-2: Launching mavenrun-11049b69-3fe9-4bdc-9802-834c2d9d4742] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=com.springcore -DartifactId=springcore -Dversion=0.0.1-SNAPSHOT -Dpackage=com.springcore -DoutputDirectory=D:\Spring -Dstyle.color=always -U archetype:generate
2024-07-14 15:41:42,070 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' D:\Spring\springcore\pom.xml
2024-07-14 15:41:42,414 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2024-07-14 15:41:43,046 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2024-07-14 15:41:43,373 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
2024-07-14 15:41:43,451 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
2024-07-14 15:41:43,518 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.5/maven-surefire-plugin-3.2.5.jar
2024-07-14 15:41:44,158 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-surefire-plugin/3.2.5/maven-surefire-plugin-3.2.5.jar
2024-07-14 15:41:44,422 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.4.1/maven-jar-plugin-3.4.1.jar
2024-07-14 15:41:45,086 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-jar-plugin/3.4.1/maven-jar-plugin-3.4.1.jar
2024-07-14 15:41:45,472 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.pom
2024-07-14 15:41:45,522 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.pom
2024-07-14 15:41:45,567 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/41/maven-plugins-41.pom
2024-07-14 15:41:45,607 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-plugins/41/maven-plugins-41.pom
2024-07-14 15:41:45,638 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/41/maven-parent-41.pom
2024-07-14 15:41:45,700 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/maven-parent/41/maven-parent-41.pom
2024-07-14 15:41:45,755 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/apache/31/apache-31.pom
2024-07-14 15:41:45,796 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/apache/31/apache-31.pom
2024-07-14 15:41:45,892 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-utils/3.4.2/maven-shared-utils-3.4.2.pom
2024-07-14 15:41:45,943 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-utils/3.4.2/maven-shared-utils-3.4.2.pom
2024-07-14 15:41:45,976 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/39/maven-shared-components-39.pom
2024-07-14 15:41:46,025 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/shared/maven-shared-components/39/maven-shared-components-39.pom
2024-07-14 15:41:46,096 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/slf4j/slf4j-api/1.7.36/slf4j-api-1.7.36.pom
2024-07-14 15:41:46,144 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/slf4j/slf4j-api/1.7.36/slf4j-api-1.7.36.pom
2024-07-14 15:41:46,177 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/slf4j/slf4j-parent/1.7.36/slf4j-parent-1.7.36.pom
2024-07-14 15:41:46,239 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/slf4j/slf4j-parent/1.7.36/slf4j-parent-1.7.36.pom
2024-07-14 15:41:46,298 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/commons-io/commons-io/2.11.0/commons-io-2.11.0.pom
2024-07-14 15:41:46,358 [Worker-9: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/commons-io/commons-io/2.11.0/commons-io-2.11.0.pom
